Client_ID,Attrition_Flag,Customer_Age,Gender,Education_Level,Marital_Status,Income_Category,Months_on_book,Credit_Limit,Total_Trans_Amt,Avg_Utilization_Ratio
772031733,Existing Customer,40,M,Graduate,Single,$80K - $120K,29,14315,2603,0.048
720668358,Existing Customer,59,M,Uneducated,Single,$40K - $60K,46,1648,1776,0.605
778708533,Attrited Customer,26,F,High School,Single,$40K - $60K,13,1730,869,0.934
719649408,Existing Customer,46,M,High School,Married,$60K - $80K,35,13768,1390,0.055
715457658,Existing Customer,29,F,Graduate,Married,Unknown,19,1709,1757,0.857
711934308,Existing Customer,38,M,Graduate,Single,$40K - $60K,19,1705,3342,0
781326483,Existing Customer,31,M,Graduate,Divorced,$60K - $80K,25,8673,2457,0
712557708,Existing Customer,35,M,High School,Married,$60K - $80K,21,6391,2274,0.363
789187908,Existing Customer,56,M,Uneducated,Married,$80K - $120K,45,11102,1448,0.175
773297508,Existing Customer,34,M,College,Married,$80K - $120K,28,24765,1544,0.081
716529258,Existing Customer,42,M,Doctorate,Married,$80K - $120K,27,31864,1591,0
708242283,Existing Customer,29,M,College,Single,$60K - $80K,36,5346,3253,0
789247458,Existing Customer,32,M,Graduate,Single,$40K - $60K,21,2801,2467,0.526
717100833,Existing Customer,37,F,High School,Married,Less than $40K,27,3148,1401,0
716870583,Existing Customer,36,F,Unknown,Married,Less than $40K,36,2786,2853,0.584
719999508,Existing Customer,37,M,Unknown,Married,$60K - $80K,24,11894,2438,0.069
721236408,Existing Customer,38,M,Graduate,Married,$80K - $120K,29,7535,1655,0.334
720122808,Attrited Customer,52,M,High School,Married,$60K - $80K,35,33180,797,0.015
716882658,Existing Customer,62,F,Graduate,Married,Less than $40K,51,2986,2141,0.547
713734758,Existing Customer,35,F,Graduate,Married,Unknown,23,6729,2080,0.353
709085358,Existing Customer,36,M,Graduate,Single,$60K - $80K,36,2601,2542,0.699
715785933,Existing Customer,54,M,College,Married,$80K - $120K,45,3380,1636,0.49
717159858,Existing Customer,27,M,High School,Single,$60K - $80K,18,2730,2319,0.495
713259858,Attrited Customer,26,M,High School,Single,$40K - $60K,15,3324,982,0
787516908,Existing Customer,56,F,Graduate,Married,Less than $40K,45,2665,1880,0.692
711145008,Existing Customer,60,F,Graduate,Married,$40K - $60K,47,5015,1325,0.409
715013733,Existing Customer,54,M,Graduate,Married,$60K - $80K,36,6905,1370,0.334
717098208,Existing Customer,48,M,Unknown,Married,$80K - $120K,41,5848,1961,0.162
737982408,Existing Customer,33,M,College,Single,$80K - $120K,26,19136,2501,0.084
713216883,Existing Customer,64,F,Unknown,Married,Less than $40K,55,3500,2003,0.544
709361058,Existing Customer,35,M,Graduate,Married,$60K - $80K,24,7453,1691,0
710312658,Existing Customer,54,F,Unknown,Married,Less than $40K,43,6266,1456,0.29
773383158,Existing Customer,29,F,College,Single,Less than $40K,23,4945,2743,0
716053083,Attrited Customer,33,M,Graduate,Married,$120K +,21,27992,837,0
717667833,Existing Customer,34,M,Graduate,Married,$40K - $60K,36,3735,1877,0.344
716998608,Existing Customer,48,M,Graduate,Unknown,$60K - $80K,36,6703,1843,0.187
772086408,Existing Customer,38,M,High School,Single,$80K - $120K,27,6162,1527,0.153
708597558,Existing Customer,42,M,High School,Single,$60K - $80K,36,3337,3951,0.238
718011783,Existing Customer,55,M,Graduate,Married,$40K - $60K,36,2205,1591,0.606
714360033,Existing Customer,62,M,High School,Married,$40K - $60K,43,4450,1326,0.324
811005858,Existing Customer,33,F,Unknown,Married,Less than $40K,28,1438.3,2914,0
794485158,Existing Customer,38,M,Unknown,Married,$80K - $120K,18,2172,2447,0.679
708513183,Existing Customer,39,M,Uneducated,Married,$40K - $60K,29,4323,3078,0.293
719353158,Existing Customer,56,M,College,Married,$80K - $120K,45,4145,1238,0.354
711436083,Existing Customer,36,M,Graduate,Married,Less than $40K,18,2032,2454,0.494
780374133,Existing Customer,29,M,College,Single,$80K - $120K,19,7010,2413,0.3
739117233,Existing Customer,57,M,High School,Married,$120K +,50,3205,2126,0.477
708486033,Existing Customer,55,F,Post-Graduate,Married,Unknown,36,16547,1782,0.092
795237183,Existing Customer,51,F,Graduate,Married,$40K - $60K,45,5930,2041,0
788788758,Existing Customer,57,F,College,Single,Unknown,39,7469,2050,0.235
709635858,Existing Customer,56,F,Graduate,Married,Less than $40K,45,2235,1229,0
789701658,Existing Customer,26,M,College,Single,$40K - $60K,13,2047,2180,0.584
713484483,Existing Customer,36,F,Uneducated,Single,Unknown,21,34516,2298,0.026
711954558,Existing Customer,53,F,Graduate,Married,$40K - $60K,44,2636,1333,0.894
712655583,Existing Customer,41,M,Graduate,Married,$40K - $60K,32,6425,2036,0.142
779686683,Existing Customer,26,F,Post-Graduate,Single,Less than $40K,13,2902,2088,0.575
711226758,Existing Customer,51,F,College,Divorced,Less than $40K,42,4002,2024,0.417
713241033,Existing Customer,34,M,Graduate,Married,$60K - $80K,26,5175,2405,0.189
788754108,Existing Customer,65,F,Unknown,Single,$40K - $60K,48,4599,2608,0.139
717013383,Existing Customer,52,M,High School,Married,$80K - $120K,43,31258,2866,0.049
712634133,Existing Customer,54,F,Graduate,Married,Less than $40K,45,2683,1406,0.623
709537683,Attrited Customer,37,M,College,Married,$80K - $120K,30,11638,563,0.08
778627983,Existing Customer,40,F,Graduate,Married,Unknown,20,1829,1610,0.623
720241758,Existing Customer,55,M,Doctorate,Married,$80K - $120K,36,8276,1409,0.202
720814233,Existing Customer,45,M,High School,Unknown,$80K - $120K,34,23539,1485,0.054
785080308,Existing Customer,37,F,High School,Married,Less than $40K,31,2352,2344,0
713358633,Existing Customer,30,M,Graduate,Single,$60K - $80K,36,11371,2768,0.089
720392433,Existing Customer,55,F,Unknown,Married,Less than $40K,36,2857,1869,0.881
720282558,Existing Customer,36,M,Graduate,Single,$80K - $120K,27,34516,2873,0.045
821370858,Existing Customer,39,M,Graduate,Married,$40K - $60K,35,6690,1734,0.282
799249833,Existing Customer,34,M,Graduate,Single,Less than $40K,28,4439,2858,0.19
713016633,Existing Customer,47,M,High School,Single,$60K - $80K,36,5344,1984,0.296
814471983,Existing Customer,42,M,High School,Divorced,$80K - $120K,37,27310,1537,0
779612808,Existing Customer,61,M,Graduate,Married,$40K - $60K,50,2531,1263,0.932
716692683,Existing Customer,31,M,College,Single,$40K - $60K,22,9096,2318,0
790145733,Attrited Customer,40,M,College,Single,$80K - $120K,33,34516,1112,0
716038533,Existing Customer,42,F,Graduate,Unknown,Less than $40K,32,7169,1438,0.126
714421233,Existing Customer,54,F,Graduate,Married,Less than $40K,36,5399,1292,0.319
709783908,Existing Customer,52,F,Unknown,Married,Less than $40K,47,2280,1924,0.513
812788233,Existing Customer,31,F,Graduate,Married,Less than $40K,21,6315,2205,0.207
772452783,Existing Customer,43,M,Unknown,Married,$40K - $60K,33,4402,1774,0.373
714002658,Existing Customer,49,M,Unknown,Married,$120K +,34,27732,1413,0.059
713464983,Existing Customer,45,F,Graduate,Unknown,$40K - $60K,36,4947,3479,0.213
713910108,Existing Customer,38,M,Graduate,Married,$80K - $120K,28,3946,1646,0.602
808169358,Existing Customer,57,M,Uneducated,Single,$40K - $60K,52,12291,1683,0.186
714013083,Existing Customer,63,F,Graduate,Married,$40K - $60K,53,3067,1420,0.611
715381533,Existing Customer,42,F,Post-Graduate,Single,Less than $40K,36,1438.3,2451,0.469
717678408,Existing Customer,61,F,Doctorate,Married,$40K - $60K,47,8633,2066,0.292
719143308,Existing Customer,37,M,Unknown,Single,$40K - $60K,28,2394,2805,0
711509658,Attrited Customer,61,M,Graduate,Married,$120K +,49,11374,1088,0.221
757481283,Existing Customer,35,M,College,Married,$60K - $80K,28,6921,1931,0.312
808681158,Existing Customer,57,M,Graduate,Married,$80K - $120K,52,2564,1343,0.928
718867683,Existing Customer,64,M,Unknown,Married,Less than $40K,55,2720,1613,0.7
714618333,Existing Customer,39,F,Doctorate,Married,Unknown,36,9843,1402,0.219
794562783,Existing Customer,28,F,Unknown,Single,Unknown,13,21691,2534,0.03
708208758,Existing Customer,53,M,Graduate,Single,$80K - $120K,45,1826,2199,0.484
794504658,Existing Customer,39,M,Unknown,Married,$60K - $80K,24,5746,1562,0.318
714772758,Existing Customer,35,F,Graduate,Married,Less than $40K,27,2926,1851,0.46
713830233,Existing Customer,47,F,High School,Married,$40K - $60K,36,7061,1831,0.257
713577483,Existing Customer,47,M,Unknown,Married,$80K - $120K,35,5589,1570,0.256
814513008,Existing Customer,38,M,Graduate,Married,$80K - $120K,33,9620,1735,0.211
712765158,Existing Customer,26,F,High School,Single,Less than $40K,15,2539,2386,0.852
714411108,Existing Customer,37,F,Graduate,Single,Unknown,28,3642,2790,0.167
720231108,Existing Customer,57,M,Graduate,Single,Less than $40K,39,3451,3031,0
709035708,Existing Customer,38,F,Unknown,Married,Less than $40K,36,1841,1819,0.677
720662508,Existing Customer,39,M,Graduate,Married,$120K +,25,5764,1972,0.265
708623283,Existing Customer,35,M,Uneducated,Single,$60K - $80K,16,18278,2084,0
813247083,Existing Customer,38,M,Graduate,Married,$80K - $120K,33,16059,1357,0.038
780078333,Existing Customer,56,M,Unknown,Married,$60K - $80K,41,5887,1193,0.112
811915383,Existing Customer,36,M,Uneducated,Married,$40K - $60K,31,3152,2530,0.63
719818983,Attrited Customer,39,M,College,Divorced,$80K - $120K,28,12464,1195,0
716349183,Existing Customer,58,F,Uneducated,Married,Unknown,36,4784,2160,0
710067183,Existing Customer,28,M,High School,Single,Less than $40K,36,1950,2074,0
771234558,Existing Customer,65,F,Graduate,Single,Less than $40K,56,7478,2213,0
820288233,Existing Customer,26,F,Uneducated,Single,Less than $40K,20,1438.3,2731,0
717511533,Existing Customer,28,M,Graduate,Single,Less than $40K,36,1707,2950,0.698
711642108,Existing Customer,30,F,Uneducated,Married,Unknown,13,4016,2572,0.228
712495233,Existing Customer,31,F,Uneducated,Married,Less than $40K,19,2370,2411,0.717
718484283,Existing Customer,57,M,Post-Graduate,Married,$60K - $80K,36,3478,1409,0.724
717413658,Existing Customer,43,M,High School,Married,$40K - $60K,32,1539,1987,0.643
804668658,Attrited Customer,26,F,Uneducated,Single,Less than $40K,20,1438.3,947,0
715934283,Existing Customer,39,F,High School,Single,$40K - $60K,26,3142,3046,0.522
717499083,Existing Customer,35,M,Unknown,Single,$60K - $80K,36,17236,3013,0
715279683,Existing Customer,52,F,Uneducated,Married,$40K - $60K,36,1438.3,1679,0
718971333,Existing Customer,33,M,Graduate,Single,$80K - $120K,20,13206,2342,0.07
709219533,Existing Customer,53,M,High School,Married,$60K - $80K,41,2480,1359,0.545
709150608,Existing Customer,30,F,Unknown,Married,Less than $40K,19,2898,2632,0
788259558,Existing Customer,59,M,Unknown,Married,Less than $40K,51,1570,1430,0.655
802464033,Existing Customer,65,F,Graduate,Married,Less than $40K,56,4460,1877,0.283
712757808,Existing Customer,33,F,Uneducated,Married,Less than $40K,22,1544,1731,0
714457083,Existing Customer,52,F,High School,Married,Unknown,44,3456,1332,0.642
713413758,Existing Customer,26,F,College,Single,Unknown,16,2751,2270,0.581
708741633,Existing Customer,52,M,High School,Married,$60K - $80K,44,4153,1771,0
714043833,Existing Customer,37,F,Graduate,Single,Less than $40K,36,3685,3016,0.379
789577833,Existing Customer,56,M,Graduate,Married,$120K +,49,8902,969,0.217
787570758,Existing Customer,35,M,Uneducated,Married,$120K +,26,2944,2070,0.542
720371733,Existing Customer,58,F,Graduate,Married,Less than $40K,47,2232,1395,0.352
819117183,Existing Customer,34,F,Unknown,Married,$40K - $60K,29,1569,2169,0.579
711776433,Existing Customer,37,M,Uneducated,Single,$80K - $120K,26,23622,2574,0.049
709583133,Existing Customer,53,M,Uneducated,Married,$40K - $60K,40,3326,1627,0.434
719521983,Existing Customer,38,M,Uneducated,Married,$40K - $60K,31,6116,1592,0.278
718415133,Existing Customer,38,M,Uneducated,Married,$80K - $120K,25,11352,1601,0
710594358,Existing Customer,28,F,Unknown,Single,Less than $40K,36,14910,2560,0.059
709730508,Existing Customer,39,F,High School,Single,Unknown,27,17531,4563,0
720462633,Existing Customer,43,F,Uneducated,Single,Less than $40K,29,4138,1827,0.155
715005558,Existing Customer,36,M,College,Single,$80K - $120K,36,8374,2472,0.256
779993208,Existing Customer,38,F,Uneducated,Married,Less than $40K,28,7049,1475,0
787543008,Existing Customer,37,M,Graduate,Single,$40K - $60K,27,3851,2349,0.44
743265108,Existing Customer,37,M,College,Single,$60K - $80K,30,15936,2477,0.052
713770383,Existing Customer,29,F,Uneducated,Divorced,Less than $40K,19,2926,2775,0
712392108,Existing Customer,51,M,High School,Married,$60K - $80K,36,10305,1451,0.067
720145683,Existing Customer,54,M,College,Married,$60K - $80K,42,2987,1617,0.843
714832383,Existing Customer,35,M,High School,Single,$80K - $120K,29,34516,2949,0.057
772706283,Existing Customer,38,F,College,Married,$40K - $60K,28,6275,1585,0.252
795920358,Existing Customer,33,F,High School,Married,Less than $40K,27,7185,2679,0
716277558,Existing Customer,45,F,Uneducated,Single,Less than $40K,36,3281,1779,0.598
764776833,Existing Customer,61,M,Graduate,Married,$40K - $60K,54,3077,1523,0.535
710795883,Existing Customer,33,F,Uneducated,Married,Less than $40K,16,2042,2758,0.913
710428308,Existing Customer,55,M,High School,Single,$60K - $80K,51,2001,1910,0.776
721096983,Existing Customer,34,F,Graduate,Single,Less than $40K,36,3625,2616,0.694
715760733,Existing Customer,58,M,High School,Married,$40K - $60K,47,7803,1199,0.242
718227033,Existing Customer,38,F,Graduate,Married,Less than $40K,30,5951,2565,0.286
720610008,Attrited Customer,59,M,College,Married,$120K +,50,15796,1339,0.051
719517258,Existing Customer,57,M,Unknown,Single,$80K - $120K,36,7558,3676,0.18
714111333,Existing Customer,55,M,High School,Married,$60K - $80K,46,5381,1910,0
717551358,Existing Customer,63,M,Graduate,Married,$60K - $80K,55,3556,2279,0.708
813573333,Existing Customer,60,M,High School,Married,Less than $40K,55,2661,1354,0.551
711709683,Existing Customer,53,F,Uneducated,Married,Less than $40K,36,3506,1999,0.401
712902483,Existing Customer,35,M,High School,Married,$60K - $80K,24,2066,1895,0.822
710893533,Existing Customer,53,M,Unknown,Married,$120K +,42,8329,1570,0.105
719883858,Existing Customer,58,M,Graduate,Married,Less than $40K,48,2774,1258,0
719628033,Existing Customer,33,F,Post-Graduate,Married,Unknown,36,4134,2475,0.273
712043433,Existing Customer,53,M,Graduate,Married,$80K - $120K,36,11329,1213,0.104
769095558,Existing Customer,59,M,Doctorate,Single,$60K - $80K,53,9055,1755,0.172
816094233,Existing Customer,37,M,High School,Married,$120K +,32,17393,1692,0.081
758417508,Existing Customer,50,F,High School,Divorced,Less than $40K,43,5908,3313,0
721234308,Existing Customer,35,F,Uneducated,Married,Less than $40K,21,5825,2820,0.312
717138558,Existing Customer,28,M,Post-Graduate,Married,$40K - $60K,16,3665,1813,0
798120858,Existing Customer,37,M,Uneducated,Married,$80K - $120K,31,3797,2555,0.375
709997958,Existing Customer,39,M,Graduate,Married,$40K - $60K,28,3478,2133,0
712617408,Existing Customer,31,M,Post-Graduate,Single,$40K - $60K,20,13734,2566,0
720158208,Existing Customer,37,M,Graduate,Married,$60K - $80K,23,3034,2058,0.714
716548083,Existing Customer,39,M,Graduate,Married,Less than $40K,32,2973,2593,0.794
717631008,Existing Customer,38,M,Graduate,Married,$80K - $120K,31,24296,1886,0
813964383,Existing Customer,35,M,Graduate,Single,$40K - $60K,30,8969,2568,0.137
719952408,Existing Customer,30,M,Graduate,Married,Less than $40K,36,2550,1870,0.636
771028533,Attrited Customer,48,F,Post-Graduate,Married,Less than $40K,35,10357,911,0
771823308,Existing Customer,33,F,Uneducated,Unknown,Less than $40K,21,1475,1896,0.668
719854008,Existing Customer,47,M,Unknown,Single,$40K - $60K,36,5154,1694,0.273
713998233,Existing Customer,37,F,High School,Single,Less than $40K,36,3586,2780,0.394
714746358,Existing Customer,38,M,Unknown,Married,$60K - $80K,28,4646,2234,0.362
713574708,Existing Customer,39,M,College,Single,$40K - $60K,28,1640,3124,0.718
714753258,Existing Customer,34,M,Unknown,Married,$60K - $80K,36,2379,2966,0.833
712004208,Existing Customer,65,M,Graduate,Single,Less than $40K,56,3422,1973,0
719621958,Existing Customer,43,M,Graduate,Unknown,$60K - $80K,28,4365,1720,0
819610908,Attrited Customer,38,M,Uneducated,Single,$80K - $120K,33,32938,1137,0.063
823948308,Existing Customer,48,M,Post-Graduate,Unknown,$40K - $60K,44,6710,1727,0.289
712064358,Existing Customer,38,M,Graduate,Married,$60K - $80K,36,2507,1999,0.616
816013383,Attrited Customer,65,F,Graduate,Divorced,Less than $40K,56,6184,1712,0
758765808,Existing Customer,36,F,Unknown,Married,Less than $40K,29,2029,1802,0.586
780881358,Existing Customer,35,M,Graduate,Single,$40K - $60K,17,16659,2551,0
709422183,Existing Customer,58,F,Graduate,Married,Less than $40K,46,2203,1788,0.633
779951058,Existing Customer,54,F,High School,Married,Unknown,38,5122,1908,0.321
809941233,Existing Customer,53,M,Graduate,Married,$80K - $120K,48,3074,1377,0.777
710844408,Existing Customer,38,M,Post-Graduate,Married,$60K - $80K,36,2584,1843,0
819002508,Existing Customer,31,M,Unknown,Single,$40K - $60K,26,2037,2563,0
807141183,Existing Customer,34,M,Graduate,Married,$120K +,29,14938,1930,0.095
711119358,Existing Customer,38,M,Unknown,Married,$60K - $80K,31,2014,2460,0.445
808273533,Attrited Customer,39,M,High School,Single,$60K - $80K,34,1818,2054,0
716297658,Existing Customer,37,M,Graduate,Single,$80K - $120K,36,14926,2405,0
716532258,Existing Customer,51,F,High School,Single,Less than $40K,43,2827,3291,0.463
720540708,Existing Customer,53,F,Uneducated,Married,Less than $40K,42,2773,1197,0.543
720904233,Existing Customer,53,M,Graduate,Married,$80K - $120K,41,16033,1158,0.035
720863133,Existing Customer,65,M,Graduate,Married,Less than $40K,54,3213,1855,0.783
714957108,Existing Customer,33,F,High School,Divorced,Less than $40K,26,3616,3133,0
790102008,Existing Customer,37,M,Doctorate,Single,$60K - $80K,30,5924,3305,0.173
781933983,Existing Customer,47,M,Graduate,Married,$40K - $60K,41,14535,2970,0
712643358,Existing Customer,59,F,High School,Married,Less than $40K,49,2833,1335,0.568
716686158,Existing Customer,59,F,Post-Graduate,Married,Less than $40K,49,1479,1621,0.406
806894133,Existing Customer,34,F,Post-Graduate,Single,Unknown,29,1617,2546,0.833
